,output_text,vector,output_data_source,index
224,"بپخته است خدا بهر صوفیان حلوا	که حلقه حلقه نشستند و در میان حلوا
هزار کاسه سر رفت سوی خوان فلک	چو درفتاد از آن دیگ در دهان حلوا
به شرق و غرب فتادست غلغلی شیرین	چنین بود چو دهد شاه خسروان حلوا
پیاپی از سوی مطبخ رسول می آید	که پخته اند ملایک بر آسمان حلوا
به آبریز برد چونک خورد حلوا تن	به سوی عرش برد چونک خورد جان حلوا
به گرد دیگ دل ای جان چو کفچه گرد به سر	که تا چو کفچه دهان پر کنی از آن حلوا
دلی که از پی حلوا چو دیک سوخت سیاه	کرم بود که ببخشد به تای نان حلوا
خموش باش که گر حق نگویدش که بده	چه جا","[[ 3.9183354e-04  4.8894422e-06 -3.4151715e-05 ...  5.0799991e-04
  -5.5027984e-05 -9.6102589e-04]]",غزلیات مولوی,225
225,"برفت یار من و یادگار ماند مرا	رخ معصفر و چشم پرآب و وااسفا
دو دیده باشد پرنم چو در ویست مقیم	فرات و کوثر آب حیات جان افزا
چرا رخم نکند زرگری چو متصلست	به گنج بی حد و کان جمال و حسن و بها
چراست وااسفاگوی زانک یعقوبست	ز یوسف کش مه روی خویش گشته جدا
ز ناز اگر برود تا ستاره بار شوم	رسد چو می زندش آفتاب طال بقا
اگر چیم ز چراگاه جان برون کردست	کجاست زهره و یارا که گویمش که چرا
الست عشق رسید و هر آن که گفت بلی	گواه گفت بلی هست صد هزار بلا
بلا درست و بلادر تو را کند زیرک	خصوص در یتیمی که هست از آن دریا
",[[0.00516877 0.00463587 0.00854481 ... 0.00820171 0.00503661 0.01916566]],غزلیات مولوی,226
226,"به جان پاک تو ای معدن سخا و وفا	که صبر نیست مرا بی تو ای عزیز بیا
چه جای صبر که گر کوه قاف بود این صبر	ز آفتاب جدایی چو برف گشت فنا
ز دور آدم تا دور اعور دجال	چو جان بنده نبودست جان سپرده تو را
تو خواه باور کن یا بگو که نیست چنین	وفای عشق تو دارم به جان پاک وفا
ملامتم مکنید ار دراز می گویم	بود که کشف شود حال بنده پیش شما
که آتشیست که دیگ مرا همی جوشد	کز او شکاف کند گر رسد به سقف سما
اگر چه سقف سما ز آفتاب و آتش او	خلل نکرد و نگشت از تفش سیه سیما
روان شدست یکی جوی خون ز هستی من	خبر ندارم من کز کج",[[0.00255193 0.00940088 0.00325992 ... 0.00424092 0.00976255 0.02296964]],غزلیات مولوی,227
227,"بیار آن که قرین را سوی قرین کشدا	فرشته را ز فلک جانب زمین کشدا
به هر شبی چو محمد به جانب معراج	براق عشق ابد را به زیر زین کشدا
به پیش روح نشین زان که هر نشست تو را	به خلق و خوی و صفت های همنشین کشدا
شراب عشق ابد را که ساقیش روح است	نگیرد و نکشد ور کشد چنین کشدا
برو بدزد ز پروانه خوی جانبازی	که آن تو را به سوی نور شمع دین کشدا
رسید وحی خدایی که گوش تیز کنید	که گوش تیز به چشم خدای بین کشدا
خیال دوست تو را مژده وصال دهد	که آن خیال و گمان جانب یقین کشدا
در این چهی تو چو یوسف خیال دوست رسن	رسن تو را ","[[-4.6131696e-05 -5.6721284e-08 -3.6005688e-06 ...  8.0467429e-04
  -2.4310708e-05  4.4479195e-05]]",غزلیات مولوی,228
228,"شراب داد خدا مر مرا تو را سرکا	چو قسمتست چه جنگست مر مرا و تو را
شراب آن گل است و خمار حصه خار	شناسد او همه را و سزا دهد به سزا
شکر ز بهر دل تو ترش نخواهد شد	که هست جا و مقام شکر دل حلوا
تو را چو نوحه گری داد نوحه ای می کن	مرا چو مطرب خود کرد دردمم سرنا
شکر شکر چه بخندد به روی من دلدار	به روی او نگرم وارهم ز رو و ریا

اگر بدست ترش شکری تو از من نیز	طمع کن ای ترش ار نه محال را مفزا
وگر گریست به عالم گلی که تا من نیز	بگریم و بکنم نوحه ای چو آن گل ها
حقم نداد غمی جز که قافیه طلبی	ز بهر شعر و از آن ","[[ 2.93141115e-03 -5.18922707e-06  1.08386455e-02 ...  8.38259794e-03
   4.93260846e-03  1.46181416e-02]]",غزلیات مولوی,229
229,"ز سوز شوق دل من همی زند عللا	که بوک دررسدش از جناب وصل صلا
دلست همچو حسین و فراق همچو یزید	شهید گشته دو صد ره به دشت کرب و بلا
شهید گشته به ظاهر حیات گشته به غیب	اسیر در نظر خصم و خسروی به خل
میان جنت و فردوس وصل دوست مقیم	رهیده از تک زندان جوع و رخص و غلا
اگر نه بیخ درختش درون غیب ملیست	چرا شکوفه وصلش شکفته است ملا
خموش باش و ز سوی ضمیر ناطق باش	که نفس ناطق کلی بگویدت افلا","[[ 8.0320304e-03 -2.5397107e-05  7.3574116e-03 ...  1.2515090e-02
   1.3020345e-02  2.1646131e-02]]",غزلیات مولوی,230
230,"سبکتری تو از آن دم که می رسد ز صبا	ز دم زدن نشود سیر و مانده کس جانا
ز دم زدن کی شود مانده یا کی سیر شود	تو آن دمی که خدا گفت یحیی الموتی
دهان گور شود باز و لقمه ایش کند	چو بسته گشت دهان تن از دم احیا
دمم فزون ده تا خیک من شود پرباد	که تا شوم ز دم تو سوار بر دریا
مباد روزی کاندر جهان تو درندمی	که یک گیاه نروید ز جمله صحرا
فروکش این دم زیرا تو را دمی دگر است	چو بسکلد ز لب این باد آن بود برجا",[[0.00162801 0.00197177 0.00104451 ... 0.01105803 0.00255783 0.02320109]],غزلیات مولوی,231
231,"چو عشق را تو ندانی بپرس از شب ها	بپرس از رخ زرد و ز خشکی لب ها
چنان که آب حکایت کند ز اختر و ماه	ز عقل و روح حکایت کنند قالب ها
هزار گونه ادب جان ز عشق آموزد	که آن ادب نتوان یافتن ز مکتب ها
میان صد کس عاشق چنان بدید بود	که بر فلک مه تابان میان کوکب ها
خرد نداند و حیران شود ز مذهب عشق	اگر چه واقف باشد ز جمله مذهب ها
خضردلی که ز آب حیات عشق چشید	کساد شد بر آن کس زلال مشرب ها
به باغ رنجه مشو در درون عاشق بین	دمشق و غوطه و گلزارها و نیرب ها
دمشق چه که بهشتی پر از فرشته و حور	عقول خیره در آن چهره ها ","[[ 1.0846049e-02 -2.6509502e-05  2.8898311e-03 ...  2.0366004e-02
   4.4064214e-03  2.2966307e-02]]",غزلیات مولوی,232
232,"کجاست ساقی جان تا به هم زند ما را	بروبد از دل ما فکر دی و فردا را
چنو درخت کم افتد پناه مرغان را	چنو امیر بباید سپاه سودا را
روان شود ز ره سینه صد هزار پری	چو بر قنینه بخواند فسون احیا را
کجاست شیر شکاری و حمله های خوشش	که پر کنند ز آهوی مشک صحرا را
ز مشرقست و ز خورشید نور عالم را	ز آدمست در و نسل و بچه حوا را
کجاست بحر حقایق کجاست ابر کرم	که چشم های روان داده است خارا را
کجاست کان شه ما نیست لیک آن باشد	که چشم بند کند سحرهاش بینا را
چنان ببندد چشمت که ذره را بینی	میان روز و نبینی تو شمس کبری را",[[0.00382921 0.00669483 0.00357909 ... 0.00930316 0.01005339 0.02780709]],غزلیات مولوی,233
233,"ز جام ساقی باقی چو خورده ای تو دلا	که لحظه لحظه برآری ز عربده عللا
مگر ز زهره شنیدی دلا به وقت صبوح	که بزم خاص نهادم صلای عیش صلا
بلا درست بلایش بنوش و در می بار	چه می گریزی آخر گریز توست بلا
پیاله بر کف زاهد ز خلق باکش نیست	میان خلق نشستست در خلاست خلا
زهی پیاله که در چشم سر همی ناید	ز دست ساقی معنی تو هم بنوش هلا","[[ 2.57544350e-02 -1.83507564e-05  7.93501548e-03 ...  1.34026995e-02
  -9.24263804e-05  2.96007097e-02]]",غزلیات مولوی,234
234,"مرا بدید و نپرسید آن نگار چرا	ترش ترش بگذشت از دریچه یار چرا
سبب چه بود چه کردم که بد نمود ز من	که خاطرش بگرفتست این غبار چرا
ز بامداد چرا قصد خون عاشق کرد	چرا کشید چنین تیغ ذوالفقار چرا
چو دیدم آن گل او را که رنگ ریخته بود	دمید از دل مسکین هزار خار چرا
چو لب به خنده گشاید گشاده گردد دل	در آن لبست همیشه گشاد کار چرا
میان ابروی خود چون گره زند از خشم	گره گره شود از غم دل فکار چرا
زهی تعلق جان با گشاد و خنده او	یکی دمش که نبینم شوم نزار چرا
جهان سیه شود آن دم که رو بگرداند	نه روز ماند و نی عقل برق","[[ 0.00425814  0.0041088   0.00368756 ... -0.00030401  0.00786835
   0.0281661 ]]",غزلیات مولوی,235
235,"مبارکی که بود در همه عروسی ها	در این عروسی ما باد ای خدا تنها
مبارکی شب قدر و ماه روزه و عید	مبارکی ملاقات آدم و حوا
مبارکی ملاقات یوسف و یعقوب	مبارکی تماشای جنه الماوی
مبارکی دگر کان به گفت درناید	نثار شادی اولاد شیخ و مهتر ما
به همدمی و خوشی همچو شیر باد و عسل	به اختلاط و وفا همچو شکر و حلوا
مبارکی تبارک ندیم و ساقی باد	بر آنک گوید آمین بر آنک کرد دعا",[[0.00216033 0.01825778 0.00901908 ... 0.04096454 0.00027654 0.01228991]],غزلیات مولوی,236
236,"یار ما دلدار ما عالم اسرار ما	یوسف دیدار ما رونق بازار ما
بر دم امسال ما عاشق آمد پار ما	مفلسانیم و تویی گنج ما دینار ما
کاهلانیم و تویی حج ما پیکار ما	خفتگانیم و تویی دولت بیدار ما
خستگانیم و تویی مرهم بیمار ما	ما خرابیم و تویی از کرم معمار ما
دوش گفتم عشق را ای شه عیار ما	سر مکش منکر مشو برده ای دستار ما
پس جوابم داد او کز توست این کار ما	هر چه گویی وادهد چون صدا کهسار ما

گفتمش خود ما کهیم این صدا گفتار ما	زانک که را اختیار نبود ای مختار ما
گفت بشنو اولا شمه ای ز اسرار ما	هر ستوری لاغری کی کش","[[ 1.6657895e-04  4.4920666e-06 -5.3491807e-05 ...  1.0192245e-02
  -1.7511463e-04  5.8887126e-03]]",غزلیات مولوی,237
237,"هله ای کیا نفسی بیا	در عیش را سره برگشا
این فلان چه شد آن فلان چه شد	نبود مرا سر ماجرا
نهلد کسی سر زلف او	نرهد دلی ز چنین لقا
نکند کسی ز خوشی سفر	نرود کسی ز چنین سرا
بهل این همه بده آن قدح	که شنیده ام کرم شما
قدحی که آن پر دل شود	بپرد دلم به سوی سما
خمش این نفس دم دل مزن	که فدای تو دل و جان ما","[[ 2.5243698e-05 -1.0655883e-08 -1.8464643e-06 ...  1.7270641e-04
  -4.4291712e-05  8.2067403e-05]]",غزلیات مولوی,238
238,"کرانی ندارد بیابان ما	قراری ندارد دل و جان ما
جهان در جهان نقش و صورت گرفت	کدامست از این نقش ها آن ما
چو در ره ببینی بریده سری	که غلطان رود سوی میدان ما
از او پرس از او پرس اسرار ما	کز او بشنوی سر پنهان ما
چه بودی که یک گوش پیدا شدی	حریف زبان های مرغان ما
چه بودی که یک مرغ پران شدی	برو طوق سر سلیمان ما
چه گویم چه دانم که این داستان	فزونست از حد و امکان ما
چگونه زنم دم که هر دم به دم	پریشانترست این پریشان ما
چه کبکان و بازان ستان می پرند	میان هوای کهستان ما
میان هوایی که هفتم هواست	که بر اوج آنست",[[0.00698042 0.00305188 0.00223572 ... 0.00485735 0.00383939 0.0134129 ]],غزلیات مولوی,239
239,"تو جان و جهانی کریما مرا	چه جان و جهان از کجا تا کجا
که جان خود چه باشد بر عاشقان	جهان خود چه باشد بر اولیا
نه بر پشت گاویست جمله زمین	که در مرغزار تو دارد چرا
در آن کاروانی که کل زمین	یکی گاوبارست و تو ره نما
در انبار فضل تو بس دانه هاست	که آن نشکند زیر هفت آسیا
تو در چشم نقاش و پنهان ز چشم	زهی چشم بند و زهی سیمیا
تو را عالمی غیر هجده هزار	زهی کیمیا و زهی کبریا
یکی بیت دیگر بر این قافیه	بگویم بلی وام دارم تو را
که نگزارد این وام را جز فقیر	که فقرست دریای در وفا
غنی از بخیلی غنی مانده ست	فقیر از",[[0.00493915 0.00162928 0.00125795 ... 0.01077333 0.00015838 0.01932421]],غزلیات مولوی,240
240,"نرد کف تو بردست مرا	شیر غم تو خوردست مرا
گشتم چو خلیل اندر غم تو	آتشکده ها سردست مرا
در خاک فنا ای دل بمران	کز راندن تو گردست مرا
می ران فرسی در گلشن جان	کز گلشن جان وردست مرا
در شادی ما وهمی نرسد	کاین خنده گری پرده ست مرا
صد رخ ز درون سرخ ست مرا	یک رخ ز برون زردست مرا
ای احول ده این هر دو جهان	کز راحت تو دردست مرا
در رهبریت ای مرد طلب	بر هر سر ره مردست مرا
خاموش و مجو تو شهرت خود	کز راحت تو دردست مرا",[[0.00051821 0.00135569 0.01112008 ... 0.0222833  0.01166357 0.01780736]],غزلیات مولوی,241
241,"خیک دل ما مشک تن ما	خوش نازکنان بر پشت سقا
از چشمه جان پر کرد شکم	کای تشنه بیا ای تشنه بیا
سقا پنهان وان مشک عیان	لیکن نبود از مشک جدا
گر رقص کند آن شیر علم	رقصش نبود جز رقص هوا

دورم ز نظر فعلم بنگر	تا بوی بود بر عود گوا
از بوی تو جان قانع نشود	ای چشمه جان ای چشم رضا","[[-1.5914805e-04  1.9636730e-04 -1.1042110e-03 ... -4.8726339e-05
  -1.2508070e-04  1.6355278e-02]]",غزلیات مولوی,242
242,"بگشا در بیا درآ که مبا عیش بی شما	به حق چشم مست تو که تویی چشمه وفا
سخنم بسته می شود تو یکی زلف برگشا	انا و الشمس و الضحی تلف الحب و الولا
انا فی العشق آیه فاقرونی علی الملا	امه العشق فاعرجوا دونکم سلم الهوی
دیدمش مست می گذشت گفتم ای ماه تا کجا	گفت نی همچنین مکن همچنین در پیم بیا
در پیش چون روان شدم برگرفت تیز تیزپا	در پی گام تیز او چه محل باد و برق را
انا منذ رایتهم انا صرت بلا انا	صوره فی زجاجه نور الارض و السما
رکب القلب نوره فجلی القلب و اصطفی	کل من رام نوره استضا مثله استضا
کیف یلقاه غیره ک",[[0.00835557 0.00959208 0.0058813  ... 0.01068321 0.0046345  0.0270669 ]],غزلیات مولوی,243
243,"چه شدی گر تو همچون من شدییی عاشق ای فتا	همه روز اندر آن جنون همه شب اندر این بکا
ز دو چشمت خیال او نشدی یک دمی نهان	که دو صد نور می رسد به دو دیده از آن لقا
ز رفیقان گسستیی ز جهان دست شستیی	که مجرد شدم ز خود که مسلم شدم تو را
چو بر این خلق می تنم مثل آب و روغنم	ز برونیم متصل به درونه ز هم جدا
ز هوس ها گذشتیی به جنون بسته گشتیی	نه جنونی ز خلط و خون که طبیبش دهد دوا
که طبیبان اگر دمی بچشندی از این غمی	بجهندی ز بند خود بدرندی کتاب ها
هله زین جمله درگذر بطلب معدن شکر	که شوی محو آن شکر چو لبن در زلوب",[[0.00672341 0.01326058 0.00724002 ... 0.00535533 0.00853417 0.02627605]],غزلیات مولوی,244
244,"از برای صلاح مجنون را	بازخوان ای حکیم افسون را
از برای علاج بی خبری	درج کن در نبیذ افیون را
چون نداری خلاص بی چون شو	تا ببینی جمال بی چون را
دل پرخون ببین تو ای ساقی	درده آن جام لعل چون خون را
زانک عقل از برای مادونی	سجده آرد ز حرص هر دون را
باده خواران به نیم جو نخرند	این دو قرص درست گردون را
نخوت عشق را ز مجنون پرس	تا که در سر چهاست مجنون را
گمرهی های عشق بردرد	صد هزاران طریق و قانون را
ای صبا تو برو بگو از من	از کرم بحر در مکنون را
گر چه از خشم گفته ای نکنم	روح بخش این حماء مسنون را
شمس تبریز","[[ 0.00397875  0.00818168 -0.00033756 ...  0.00577384  0.00766681
   0.02474868]]",غزلیات مولوی,245
245,"صد دهل می زنند در دل ما	بانگ آن بشنویم ما فردا
پنبه در گوش و موی در چشمست	غم فردا و وسوسه سودا
آتش عشق زن در این پنبه	همچو حلاج و همچو اهل صفا
آتش و پنبه را چه می داری	این دو ضدند و ضد نکرد بقا
چون ملاقات عشق نزدیکست	خوش لقا شو برای روز لقا
مرگ ما شادی و ملاقاتست	گر تو را ماتمست رو زین جا
چونک زندان ماست این دنیا	عیش باشد خراب زندان ها
آنک زندان او چنین خوش بود	چون بود مجلس جهان آرا
تو وفا را مجو در این زندان	که در این جا وفا نکرد وفا","[[ 0.00355179  0.00809868  0.00314471 ...  0.01626626  0.01050782
  -0.00431154]]",غزلیات مولوی,246
246,"بانگ تسبیح بشنو از بالا	پس تو هم سبح اسمه الاعلی
گل و سنبل چرد دلت چون یافت	مرغزاری که اخرج المرعی
یعلم الجهر نقش این آهوست	ناف مشکین او و مایخفی
نفس آهوان او چو رسید	روح را سوی مرغزار هدی
تشنه را کی بود فراموشی	چون سنقرئک فلا تنسی","[[-7.1474678e-05  3.2367891e-05 -7.7693167e-06 ...  2.1561972e-04
  -9.7298442e-05  4.0939834e-04]]",غزلیات مولوی,247
247,"گوش من منتظر پیام تو را	جان به جان جسته یک سلام تو را
در دلم خون شوق می جوشد	منتظر بوی جوش جام تو را
ای ز شیرینی و دلاویزی	دانه حاجت نبوده دام تو را
کرده شاهان نثار تاج و کمر	مر قبای کمین غلام تو را
ز اول عشق من گمان بردم	که تصور کنم ختام تو را
سلسله ام کن به پای اشتر بند	من طمع کی کنم سنام تو را
آنک شیری ز لطف تو خوردست	مرگ بیند یقین فطام تو را
به حق آن زبان کاشف غیب	که به گوشم رسان پیام تو را
به حق آن سرای دولت بخش	بنمایم ز دور بام تو را
گر سر از سجده تو سود کند	چه زیانست لطف عام تو را
شمس تبر","[[-3.2137727e-05  3.8298145e-03  6.1806948e-03 ...  9.6444730e-03
   6.8714535e-03  2.0555679e-02]]",غزلیات مولوی,248
248,"دل بر ما شدست دلبر ما	گل ما بی حدست و شکر ما
ما همیشه میان گلشکریم	زان دل ما قویست در بر ما
زهره دارد حوادث طبعی	که بگردد بگرد لشکر ما
ما به پر می پریم سوی فلک	زانک عرشیست اصل جوهر ما
ساکنان فلک بخور کنند	از صفات خوش معنبر ما
همه نسرین و ارغوان و گلست	بر زمین شاهراه کشور ما
نه بخندد نه بشکفد عالم	بی نسیم دم منور ما
ذره های هوا پذیرد روح	از دم عشق روح پرور ما
گوش ها گشته اند محرم غیب	از زبان و دل سخنور ما
شمس تبریز ابرسوز شدست	سایه اش کم مباد از سر ما","[[ 1.33429945e-03 -1.44791065e-05  5.50764985e-03 ...  9.66529083e-03
   4.78170067e-03  2.70774327e-02]]",غزلیات مولوی,249
249,"هین که منم بر در در برگشا	بستن در نیست نشان رضا
در دل هر ذره تو را درگهیست	تا نگشایی بود آن در خفا
فالق اصباحی و رب الفلق	باز کنی صد در و گویی درآ
نی که منم بر در بلک توی	راه بده در بگشا خویش را
آمد کبریت بر آتشی	گفت برون آ بر من دلبرا
صورت من صورت تو نیست لیک	جمله توام صورت من چون غطا
صورت و معنی تو شوم چون رسی	محو شود صورت من در لقا
آتش گفتش که برون آمدم	از خود خود روی بپوشم چرا
هین بستان از من تبلیغ کن	بر همه اصحاب و همه اقربا
کوه اگر هست چو کاهش بکش	داده امت من صفت کهربا
کاه ربای من که می کش","[[ 6.4744512e-05  1.8076124e-04 -1.4871391e-04 ...  3.8000732e-04
  -2.4104380e-05  4.1461608e-04]]",غزلیات مولوی,250
250,"پیشتر آ پیشتر ای بوالوفا	از من و ما بگذر و زوتر بیا
پیشتر آ درگذر از ما و من	پیشتر آ تا نه تو باشی نه ما
کبر و تکبر بگذار و بگیر	در عوض کبر چنین کبریا
گفت الست و تو بگفتی بلی	شکر بلی چیست کشیدن بلا
سر بلی چیست که یعنی منم	حلقه زن درگه فقر و فنا
هم برو از جا و هم از جا مرو	جا ز کجا حضرت بی جا کجا
پاک شو از خویش و همه خاک شو	تا که ز خاک تو بروید گیا
ور چو گیا خشک شوی خوش بسوز	تا که ز سوز تو فروزد ضیا
ور شوی از سوز چو خاکستری	باشد خاکستر تو کیمیا
بنگر در غیب چه سان کیمیاست	کو ز کف خاک بسازد تو را
ا",[[0.00950106 0.00718176 0.00553717 ... 0.01672296 0.00712678 0.01646347]],غزلیات مولوی,251
251,"نذر کند یار که امشب تو را	خواب نباشد ز طمع برتر آ
حفظ دماغ آن مدمغ بود	چونک سهر باید یار مرا
هست دماغ تو چو زیت چراغ	هست چراغ تن ما بی وفا
گر دبه پرزیت بود سود نیست	صبح شود گشت چراغت فنا
دعوت خورشید به از زیت تو	چند چراغ ارزد آن یک صلا
چشم خوشش را ابدا خواب نیست	مست کند چشم همه خلق را
جمله بخسپند و تبسم کند	چشم خوشش بر خلل چشم ها
پس لمن الملک برآید به چرخ	کو ملکان خوش زرین قبا
کو امرا کو وزرا کو مهان	بهر بلادالله حافظ کجا
اهل علم چون شد و اهل قلم	دیو نیابی تو به دیوان سرا
خانه و تنشان شده تاریک ","[[9.6094434e-04 6.8665827e-03 4.6725799e-03 ... 4.9438025e-03
  2.2195081e-05 2.4014169e-02]]",غزلیات مولوی,252
252,"چند نهان داری آن خنده را	آن مه تابنده فرخنده را
بنده کند روی تو صد شاه را	شاه کند خنده تو بنده را
خنده بیاموز گل سرخ را	جلوه کن آن دولت پاینده را
بسته بدانست در آسمان	تا بکشد چون تو گشاینده را
دیده قطار شترهای مست	منتظرانند کشاننده را
زلف برافشان و در آن حلقه کش	حلق دو صد حلقه رباینده را
روز وصالست و صنم حاضرست	هیچ مپا مدت آینده را
عاشق زخمست دف سخت رو	میل لبست آن نی نالنده را
بر رخ دف چند طپانچه بزن	دم ده آن نای سگالنده را
ور به طمع ناله برآرد رباب	خوش بگشا آن کف بخشنده را
عیب مکن گر غزل ابتر ب","[[ 4.2234841e-03  1.0303009e-02  3.3333104e-03 ... -4.6583527e-06
  -6.9109787e-04  1.4816173e-02]]",غزلیات مولوی,253
253,"باده ده آن یار قدح باره را	یار ترش روی شکرپاره را
منگر آن سوی بدین سو گشا	غمزه غمازه خون خواره را
دست تو می مالد بیچاره وار	نه به کفش چاره بیچاره را
خیره و سرگشته و بی کار کن	این خرد پیر همه کاره را
ای کرمت شاه هزاران کرم	چشمه فرستی جگر خاره را
طفل دوروزه چو ز تو بو برد	می کشد او سوی تو گهواره را
ترک کند دایه و صد شیر را	ای بدل روغن کنجاره را
خوب کلیدی در بربسته را	خوب کمندی دل آواره را
کار تو این باشد ای آفتاب	نور فرستی مه و استاره را
منتظرش باش و چو مه نور گیر	ترک کن این گنگل و نظاره را
رحمت ت","[[-0.00057025  0.00051279  0.00171844 ...  0.00646135 -0.00057595
   0.02097717]]",غزلیات مولوی,254
254,"خیز صبوحی کن و درده صلا	خیز که صبح آمد و وقت دعا
کوزه پر از می کن و در کاسه ریز	خیز مزن خنبک و خم برگشا
دور بگردان و مرا ده نخست	جان مرا تازه کن ای جان فزا
خیز که از هر طرفی بانگ چنگ	در فلک انداخت ندا و صدا
تنتن تنتن شنو و تن مزن	وقت تو خوش ای قمر خوش لقا
در سرم افکن می و پابند کن	تا نروم بیهده از جا به جا

زان کف دریاصفت درنثار	آب درانداز چو کشتی مرا
پاره چوبی بدم و از کفت	گشته ام ای موسی جان اژدها
عازر وقتم به دمت ای مسیح	حشر شدم از تک گور فنا
یا چو درختم که به امر رسول	بیخ کشان آمدم اندر فلا
","[[ 1.6075139e-05  2.3569335e-05 -1.6136953e-05 ...  3.3193562e-04
  -4.9709713e-05 -4.8440331e-04]]",غزلیات مولوی,255
255,"داد دهی ساغر و پیمانه را	مایه دهی مجلس و میخانه را
مست کنی نرگس مخمور را	پیش کشی آن بت دردانه را
جز ز خداوندی تو کی رسد	صبر و قرار این دل دیوانه را
تیغ برآور هله ای آفتاب	نور ده این گوشه ویرانه را
قاف تویی مسکن سیمرغ را	شمع تویی جان چو پروانه را
چشمه حیوان بگشا هر طرف	نقل کن آن قصه و افسانه را
مست کن ای ساقی و در کار کش	این بدن کافر بیگانه را
گر نکند رام چنین دیو را	پس چه شد آن ساغر مردانه را
نیم دلی را به چه آرد که او	پست کند صد دل فرزانه را
از پگه امروز چه خوش مجلسیست	آن صنم و فتنه فتانه را
بش",[[0.00623747 0.00269549 0.00034809 ... 0.00659965 0.00357703 0.030169  ]],غزلیات مولوی,256
256,"لعل لبش داد کنون مر مرا	آنچ تو را لعل کند مر مرا
گلبن خندان به دل و جان بگفت	برگ منت هست به گلشن برآ
گر نخریدست جهان را ز غم	مژده چرا داد خدا کاشتری
در بن خانه ست جهان تنگ و منگ	زود برآیید به بام سرا
صورت اقبال شکرریز گفت	شکر چو کم نیست شکایت چرا
ساغر بر دست خرامان رسید	فخر من و فخر همه ماورا
جام مباح آمد هین نوش کن	با زره از غابر و از ماجرا
ساغر اول چو دود بر سرت	سجده کند عقل جنون تو را
فاش مکن فاش تو اسرار عرش	در سخنی زاده ز تحت الثری","[[-0.00016138  0.00848217  0.00290891 ...  0.00836267  0.00195736
   0.02072843]]",غزلیات مولوی,257
257,"گر بنخسبی شبی ای مه لقا	رو به تو بنماید گنج بقا
گرم شوی شب تو به خورشید غیب	چشم تو را باز کند توتیا
امشب استیزه کن و سر منه	تا که ببینی ز سعادت عطا
جلوه گه جمله بتان در شبست	نشنود آن کس که بخفت الصلا
موسی عمران نه به شب دید نور	سوی درختی که بگفتش بیا
رفت به شب بیش ز ده ساله راه	دید درختی همه غرق ضیا
نی که به شب احمد معراج رفت	برد براقیش به سوی سما
روز پی کسب و شب از بهر عشق	چشم بدی تا که نبیند تو را
خلق بخفتند ولی عاشقان	جمله شب قصه کنان با خدا
گفت به داوود خدای کریم	هر کی کند دعوی سودای ما
چون ","[[ 0.0006207   0.00498707  0.00446826 ...  0.00509625 -0.00027301
   0.01844594]]",غزلیات مولوی,258
258,"پیش کش آن شاه شکرخانه را	آن گهر روشن دردانه را
آن شه فرخ رخ بی مثل را	آن مه دریادل جانانه را
روح دهد مرده پوسیده را	مهر دهد سینه بیگانه را
دامن هر خار پر از گل کند	عقل دهد کله دیوانه را
در خرد طفل دوروزه نهد	آنچ نباشد دل فرزانه را
طفل کی باشد تو مگر منکری	عربده استن حنانه را
مست شوی و شه مستان شوی	چونک بگرداند پیمانه را

بیخودم و مست و پراکنده مغز	ور نه نکو گویم افسانه را
با همه بشنو که بباید شنود	قصه شیرین غریبانه را
بشکند آن روی دل ماه را	بشکند آن زلف دو صد شانه را
قصه آن چشم کی یارد گزارد	ساح",[[0.01656009 0.00775723 0.00572673 ... 0.00927784 0.00880481 0.02842721]],غزلیات مولوی,259
259,"چرخ فلک با همه کار و کیا	گرد خدا گردد چون آسیا
گرد چنین کعبه کن ای جان طواف	گرد چنین مایده گرد ای گدا
بر مثل گوی به میدانش گرد	چونک شدی سرخوش بی دست و پا
اسب و رخت راست بر این شه طواف	گر چه بر این نطع روی جا به جا
خاتم شاهیت در انگشت کرد	تا که شوی حاکم و فرمانروا
هر که به گرد دل آرد طواف	جان جهانی شود و دلربا
همره پروانه شود دلشده	گردد بر گرد سر شمع ها
زانک تنش خاکی و دل آتشی ست	میل سوی جنس بود جنس را
گرد فلک گردد هر اختری	زانک بود جنس صفا با صفا
گرد فنا گردد جان فقیر	بر مثل آهن و آهن ربا
زانک و",[[0.00431775 0.00157104 0.00346645 ... 0.01700035 0.00401112 0.02037708]],غزلیات مولوی,260
260,"هان ای طبیب عاشقان سوداییی دیدی چو ما	یا صاحبی اننی مستهلک لو لاکما
ای یوسف صد انجمن یعقوب دیدستی چو من	اصفر خدی من جوی و ابیض عینی من بکا
از چشم یعقوب صفی اشکی دوان بین یوسفی	تجری دموعی بالولا من مقلتی عین الولا
صد مصر و صد شکرستان درجست اندر یوسفان	الصید جل او صغر فالکل فی جوف الفرا
اسباب عشرت راست شد هر چه دلم می خواست شد	فالوقت سیف قاطع لا تفتکر فیما مضی
جان باز اندر عشق او چون سبط موسی را مگو	اذهب و ربک قاتلا انا قعودها هنا
هرگز نبینی در جهان مظلومتر زین عاشقان	قولوا لاصحاب الحجی رفقا باربا",[[0.00841163 0.00169326 0.00839216 ... 0.04819425 0.00629925 0.02767009]],غزلیات مولوی,261
