,Unnamed: 0,input_id,output_id,input_text,output_text,chapter,tag
254,326,9,5631,باید قدردان دارایی‌های خودمان باشیم,و قال ع افضل الاعمال ما اکرهت نفسک علیه,428,0
255,327,11,4973,باید به یتیمان کمک کرد,"If books could have more, give more, be more, show more, they would still need readers who bring to them sound and smell and light and all the rest that can t be in books.        The book needs you",,0
256,328,26,3089,انسان نباید فخر فروشی داشته باشد.,امیر قافله را هم تغافلی باید که نا‌امید نگردندقاطعان طریق,,1
257,329,17,4991,آزار دیگران یکی از صفات مذموم است که باید از آن پرهیز کرد,Fashion is a form of ugliness so intolerable that we have to alter it every six months,,1
258,330,4,2170,نباید براساس ظاهر افراد را قضاوت کرد,دایم پیش خود نهی آینه را هرآینه ز آنک نظیر نیستت جز که درون آینه در تو کجا رسم تو را همچو خیال روی تو در دل و جان و در نظر منظره هست و جای نه هم تو منزهی ز جا هم همه جای حاضری آیت بی چگونگی در تو و در معاینه از سوی تو موحدی از سوی من مشبهی جانب تو مواصله جانب من مباینه,2289,2
259,331,41,4814,صبر یکی از صفات خردمندان است,One person's craziness is another person's reality,,0
260,332,45,5837,باید به پدر و مادر احترام گذاشت,و قال ع شر الاخوان من تکلف له,,0
261,333,29,4519,باید به زیر دستان احترام گذاشت,People shouldn't be afraid of their government. Governments should be afraid of their people,,2
262,334,28,5005,باید شکرگزار باشیم,Freedom lies in being bold,,0
263,335,30,3049,نباید مغرور باشیم,آدمی باید که بی‌حالی نباشد هیچگاه گر لب خندان نباشد چشم گریان هم خوش است,,0
264,336,3,1748,باید خاک وطن را دوست داشت,من اگر پرغم اگر خندانم عاشق دولت آن سلطانم هوس عشق ملک تاج من است اگرم تاج دهی نستانم رنگ شاخ گل او برگ من است زانک من بلبل آن بستانم جز که بر خاک درش ننشینم جز که در جان و دلش ننشانم روز و شب غرقه شیر و شکرم در گل و یاسمن و ریحانم گر خراب است جهان گر معمور من خراب ویم این می دانم نظری هست ملک را بر من گر چه با خاک زمین یک سانم زر با خاک درآمیخته ام باش در کوره روم در کانم,1682,2
265,337,14,1671,باید حق‌جو وعدالت‌پیشه باشیم,ما شاخ گلیم نی گیاهیم ما شیوه تر و تازه خواهیم اشکوفه باغ آسمانیم نقل و می مجلس الهیم ما جوی نه ایم بلک آبیم ما ابر نه ایم بلک ماهیم لوح و قلمیم نی حروفیم تیغ و علمیم نی سپاهیم هم خسته غمزه چو تیریم هم بسته طره سیاهیم,1575,1
266,338,42,5073,باید سختی‌ها را تحمل کرد,"To survive, you must tell stories",,1
267,339,24,216,باید در برابر مشکلات استقامت داشته باشیم,مسلمانان مرا وقتی دلی بود که با وی گفتمی گر مشکلی بود به گردابی چو می‌افتادم از غم به تدبیرش امید ساحلی بود دلی همدرد و یاری مصلحت بین که استظهار هر اهل دلی بود ز من ضایع شد اندر کوی جانان چه دامنگیر یا رب منزلی بود هنر بی‌عیب حرمان نیست لیکن ز من محرومتر کی سالی بود بر این جان پریشان رحمت آرید که وقتی کاردانی کاملی بود مرا تا عشق تعلیم سخن کرد حدیثم نکته هر محفلی بود مگو دیگر که حافظ نکته‌دان است که ما دیدیم و محکم جاهلی بود,غزل    ۲۱۷,2
268,340,42,5252,باید سختی‌ها را تحمل کرد,و قال ع العجز افه و الصبر شجاعه و الزهد ثروه و الورع جنه و نعم القرین الرضی,4,2
269,341,44,2920,باید خسیس باشیم,دلی پر گوهر اسرار دارم ولیکن بر زبان مسمار دارم,,0
270,342,3,1842,باید خاک وطن را دوست داشت,کافرم ار در دو جهان عشق بود خوشتر از این دیده ایمان شود ار نوش کند کافر از این عشق بود کان هنر عشق بود معدن زر دوست شود جلوه از آن پوست شود پرزر از این عشق چو بگشاید لب بوی دهد بوی عجب مشک شده مست از او گشته خجل عنبر از این عشق بود خوب جهان مادر خوبان شهان خاک شود گوهر از آن فخر کند مادر از این,1819,0
271,343,3,336,باید خاک وطن را دوست داشت,چرا نه در پی عزم دیار خود باشم چرا نه خاک سر کوی یار خود باشم غم غریبی و غربت چو بر نمی‌تابم به شهر خود روم و شهریار خود باشم ز محرمان سراپرده وصال شوم ز بندگان خداوندگار خود باشم چو کار عمر نه پیداست باری آن اولی که روز واقعه پیش نگار خود باشم ز دست بخت گران خواب و کار بی‌سامان گرم بود گله‌ای رازدار خود باشم همیشه پیشه من عاشقی و رندی بود دگر بکوشم و مشغول کار خود باشم بود که لطف ازل رهنمون شود حافظ وگرنه تا به ابد شرمسار خود باشم,غزل    ۳۳۷,2
272,344,34,2890,باید به قلب و احساسات توجه کرد,ز لب دوختن غنچه را زندگیست چو بشکفت زان پس پراکندگیست,,0
273,345,40,290,باید سعی کنیم نیکو عمل کنیم,ما آزموده‌ایم در این شهر بخت خویش بیرون کشید باید از این ورطه رخت خویش از بس که دست می‌گزم و آه می‌کشم آتش زدم چو گل به تن لخت لخت خویش دوشم ز بلبلی چه خوش آمد که می‌سرود گل گوش پهن کرده ز شاخ درخت خویش کای دل تو شاد باش که آن یار تندخو بسیار تندروی نشیند ز بخت خویش خواهی که سخت و سست جهان بر تو بگذرد بگذر ز عهد سست و سخن‌های سخت خویش وقت است کز فراق تو وز سوز اندرون آتش درافکنم به همه رخت و پخت خویش ای حافظ ار مراد میسر شدی مدام جمشید نیز دور نماندی ز تخت خویش,غزل    ۲۹۱,1
274,346,29,176,باید به زیر دستان احترام گذاشت,نه هر که چهره برافروخت دلبری داند نه هر که آینه سازد سکندری داند نه هر که طرف کله کج نهاد و تند نشست کلاه داری و آیین سروری داند تو بندگی چو گدایان به شرط مزد مکن که دوست خود روش بنده پروری داند غلام همت آن رند عافیت سوزم که در گداصفتی کیمیاگری داند وفا و عهد نکو باشد ار بیاموزی وگرنه هر که تو بینی ستمگری داند بباختم دل دیوانه و ندانستم که آدمی بچه‌ای شیوه پری داند هزار نکته باریکتر ز مو این جاست نه هر که سر بتراشد قلندری داند مدار نقطه بینش ز خال توست مرا که قدر گوهر یک دانه جوهری داند به قد و چهره هر آن کس که شاه خوبان شد جهان بگیرد اگر دادگستری داند ز شعر دلکش حافظ کسی بود آگاه که لطف طبع و سخن گفتن دری داند,غزل    ۱۷۷,2
275,347,31,4408,باید خطاهای دیگران را ببخشیم,The capacity for friendship is God's way of apologizing for our families,,2
276,348,20,5005,باید مهربان بود,Freedom lies in being bold,,0
277,349,42,5716,باید سختی‌ها را تحمل کرد,و قال ع من العصمه تعذر المعاصی‌,,0
278,350,12,723,انسان واقعی در برابر ظلم سکوت نمی‌کند,زان شاه که او را هوس طبل و علم نیست دیوانه شدم بر سر دیوانه قلم نیست از دور ببینی تو مرا شخص رونده آن شخص خیالست ولی غیر عدم نیست پیش آ و عدم شو که عدم معدن جانست اما نه چنین جان که بجز غصه و غم نیست من بی من و تو بی تو درآییم در این جو زیرا که در این خشک بجز ظلم و ستم نیست این جوی کند غرقه ولیکن نکشد مرد کو آب حیاتست و بجز لطف و کرم نیست,331,2
279,351,34,2936,باید به قلب و احساسات توجه کرد,او چه داند که چیست حالت عشق که بر او عشق، تیر غم نزده است,,2
280,352,9,380,باید قدردان دارایی‌های خودمان باشیم,گر چه ما بندگان پادشهیم پادشاهان ملک صبحگهیم گنج در آستین و کیسه تهی جام گیتی نما و خاک رهیم هوشیار حضور و مست غرور بحر توحید و غرقه گنهیم شاهد بخت چون کرشمه کند ماش آیینه رخ چو مهیم شاه بیدار بخت را هر شب ما نگهبان افسر و کلهیم گو غنیمت شمار صحبت ما که تو در خواب و ما به دیده گهیم شاه منصور واقف است که ما روی همت به هر کجا که نهیم دشمنان را ز خون کفن سازیم دوستان را قبای فتح دهیم رنگ تزویر پیش ما نبود شیر سرخیم و افعی سیهیم وام حافظ بگو که بازدهند کرده‌ای اعتراف و ما گوهیم,غزل    ۳۸۱,2
281,353,3,2897,باید خاک وطن را دوست داشت,دشمن خود را نباید زد تبر گر توانی کشت او را با شکر,,2
282,354,3,1555,باید خاک وطن را دوست داشت,زهی سرگشته در عالم سر و سامان که من دارم زهی در راه عشق تو دل بریان که من دارم وگر در راه بازار غم عشقت خریدارم به صد جان ها بنفروشم ز عشقت آنچ من دارم,1442,1
283,355,23,1669,باید فرزندان خود را به خوبی تربیت کنیم,ما عاشق و بی دل و فقیریم هم کودک و هم جوان و پیریم چون کبریتیم و هیزم خشک ما آتش عشق زو پذیریم از آتش عشق برفروزیم اما چون برق زو نمیریم ما خون جگر خوریم چون شیر چون یوز نه عاشق پنیریم گویند شما چه دست گیرید کو دست تو را که دست گیریم بر خویش پرست همچو خاریم بر دوست پرست چون حریریم عاشق که چو شمع می بسوزد او را چو فتیله ناگزیریم از ما مگریز زانک با تو آمیخته همچو شهد و شیریم تو میر شکار بی نظیری ما نیز شکار بی نظیریم در حسن تو را تنور گرم است ما را بربند ما خمیریم ما را به قدوم خویش درباف زیر قدم تو چون حصیریم,1573,0
284,356,22,2922,میزان موفقیت به اندازه میزان رنج و تلاش است,تواضع گر چه محبوب است و فضل بیکران دارد نباید کرد بیش از حد که هیبت را زیان دارد,,0
285,357,33,2025,نباید در خوردن زیاده‌روی کرد,مقام ناز نداری برو تو ناز مکن چو میوه پخته نگشت از درخت بازمکن به پیش قبله حق همچو بت میا منشین نماز خود را از خویش بی نماز مکن گهی که پخته شدی از درخت فارغ باش ز گرم و سرد میندیش و احتراز مکن چو هیچ خصم نماند برو به بزم نشین سلاح رزم بینداز و ترک تاز مکن چو صاف صاف برآمد ز کوره نقده تو مده به کوره هر کوردل گداز مکن جمال خود ز اسیران عشق هیچ مپوش چو باغ لطف خدایی تو در فراز مکن,2079,0
286,358,36,269,باید اهل یاری کردن یکدیگر بود,درد عشقی کشیده‌ام که مپرس زهر هجری چشیده‌ام که مپرس گشته‌ام در جهان و آخر کار دلبری برگزیده‌ام که مپرس آن چنان در هوای خاک درش می‌رود آب دیده‌ام که مپرس من به گوش خود از دهانش دوش سخنانی شنیده‌ام که مپرس سوی من لب چه می‌گزی که مگوی لب لعلی گزیده‌ام که مپرس بی تو در کلبه گدایی خویش رنج‌هایی کشیده‌ام که مپرس همچو حافظ غریب در ره عشق به مقامی رسیده‌ام که مپرس,غزل    ۲۷۰,0
287,359,11,5612,باید به یتیمان کمک کرد,و قال ع ما احسن تواضع الاغنیاء للفقراء طلبا لما عند الله و احسن منه تیه الفقراء علی الاغنیاء اتکالا علی الله,406,0
288,360,35,1205,مردم را باید از کارهای بد باز داشت,دیده ها شب فراز باید کرد روز شد دیده باز باید کرد ترک ما هر طرف که مرکب راند آن طرف ترک تاز باید کرد مطبخ جان به سوی بی سوییست پوز آن سو دراز باید کرد چون چنین کان زر پدید آمد خویش را جمله گاز باید کرد جامه عمر را ز آب حیات چون خضر خوش طراز باید کرد چون غیورست آن نبات حیات زین شکر احتراز باید کرد چون چنین نازنین به خانه ماست وقت نازست ناز باید کرد با گل و خار ساختن مردیست مرد را ساز ساز باید کرد قبله روی او چو پیدا شد کعبه ها را نماز باید کرد سجده هایی که آن سری باشد پیش آن سرفراز باید کرد پیش آن عشق عاقبت محمود خویشتن را ایاز باید کرد چون حقیقت نهفته در خمشیست ترک گفت مجاز باید کرد,970,2
289,361,45,60,باید به پدر و مادر احترام گذاشت,صبا اگر گذری افتدت به کشور دوست بیار نفحه‌ای از گیسوی معنبر دوست به جان او که به شکرانه جان برافشانم اگر به سوی من آری پیامی از بر دوست و گر چنان که در آن حضرتت نباشد بار برای دیده بیاور غباری از در دوست من گدا و تمنای وصل او هیهات مگر به خواب ببینم خیال منظر دوست دل صنوبریم همچو بید لرزان است ز حسرت قد و بالای چون صنوبر دوست اگر چه دوست به چیزی نمی‌خرد ما را به عالمی نفروشیم مویی از سر دوست چه باشد ار شود از بند غم دلش آزاد چو هست حافظ مسکین غلام و چاکر دوست,غزل    ۶۱,0
290,362,17,79,آزار دیگران یکی از صفات مذموم است که باید از آن پرهیز کرد,عیب رندان مکن ای زاهد پاکیزه سرشت که گناه دگران بر تو نخواهند نوشت من اگر نیکم و گر بد تو برو خود را باش هر کسی آن درود عاقبت کار که کشت همه کس طالب یارند چه هشیار و چه مست همه جا خانه عشق است چه مسجد چه کنشت سر تسلیم من و خشت در میکده‌ها مدعی گر نکند فهم سخن گو سر و خشت ناامیدم مکن از سابقه لطف ازل تو پس پرده چه دانی که که خوب است و که زشت نه من از پرده تقوا به درافتادم و بس پدرم نیز بهشت ابد از دست بهشت حافظا روز اجل گر به کف آری جامی یک سر از کوی خرابات برندت به بهشت,غزل    ۸۰,1
291,363,27,1884,در کار خیر باید شتاب کرد و بدی را به تاخیر انداخت.,نی نی به از این باید با دوست وفا کردن نی نی کم از این باید تقصیر و جفا کردن زخمی که زند دستت بر عاشق سرمستت نتواند غیر تو تدبیر دوا کردن مرغی که چشد یک دم از دانه دام تو در خاطر او ناید آهنگ هوا کردن ای کار دو چشم تو بی جرم و گنه کشتن وی کار دو لعل تو حاجات روا کردن خوش واقعه ای دارد دل با غم عشق تو نی روی فروخوردن نی رای رها کردن دعوی صفا کردن در عشق تو نیکو نیست با جان صفا چه بود تفسیر صفا کردن,1886,1
292,364,0,3939,باید حقوق دیگران را رعایت کنیم,A brave man acknowledges the strength of others,,0
293,365,26,3049,انسان نباید فخر فروشی داشته باشد.,آدمی باید که بی‌حالی نباشد هیچگاه گر لب خندان نباشد چشم گریان هم خوش است,,1
294,366,49,906,لزوما رسیدن به چیزی که آرزو داریم به نفع ما نیست,یکی گولی همی خواهم که در دلبر نظر دارد نمی خواهم هنرمندی که دیده در هنر دارد دلی همچون صدف خواهم که در جان گیرد آن گوهر دل سنگین نمی خواهم که پندار گهر دارد ز خودبینی جدا گشته پر از عشق خدا گشته ز مالش های غم غافل به مالنده عبر دارد,584,0
295,367,34,3064,باید به قلب و احساسات توجه کرد,تا توانی به جهان خدمت محتاجان کن به دمی یا درمی یا قدمی یا قلمی,,1
296,368,32,3126,باید کم گویی کرد,به همه حال شکر باید کرد که مبادا ز بد بتر گردد,,0
297,369,25,3527,بخشی از زمان هر روز را باید به تفریح و بخش دیگری را به کار اختصاص داد,May you live every day of your life,,2
298,370,26,5086,انسان نباید فخر فروشی داشته باشد.,Man is the cruelest animal,,0
299,371,2,3082,ما باید از غیبت کردن پرهیز کنیم,از طلا گشتن پشیمان گشته ایم مرحمت فرموده ما را مس کنید,,0
300,372,32,3821,باید کم گویی کرد,"Resist much, obey little",,0
301,373,42,3467,باید سختی‌ها را تحمل کرد,It takes ten times as long to put yourself back together as it does to fall apart,,2
302,374,37,3119,باید در هنگام پیمان بستن دقت کنیم,بلا ندیده دعا را شروع باید کرد علاج واقعه پیش از وقوع باید کرد,,2
303,375,8,3072,باید قبل از سخن گفتن فکر کرد.,آورم پیش تو هر لحظه پیام دگران گویمت تا سخن خویش به نام دگران,,0
304,376,2,299,ما باید از غیبت کردن پرهیز کنیم,هزار دشمنم ار می‌کنند قصد هلاک گرم تو دوستی از دشمنان ندارم باک مرا امید وصال تو زنده می‌دارد و گر نه هر دمم از هجر توست بیم هلاک نفس نفس اگر از باد نشنوم بویش زمان زمان چو گل از غم کنم گریبان چاک رود به خواب دو چشم از خیال تو هیهات بود صبور دل اندر فراق تو حاشاک اگر تو زخم زنی به که دیگری مرهم و گر تو زهر دهی به که دیگری تریاک بضرب سیفک قتلی حیاتنا ابدا لان روحی قد طاب ان یکون فداک عنان مپیچ که گر می‌زنی به شمشیرم سپر کنم سر و دستت ندارم از فتراک تو را چنان که تویی هر نظر کجا بیند به قدر دانش خود هر کسی کند ادراک به چشم خلق عزیز جهان شود حافظ که بر در تو نهد روی مسکنت بر خاک,غزل    ۳۰۰,1
305,377,23,5538,باید فرزندان خود را به خوبی تربیت کنیم,و قال ع لکل مقبل ادبار و ما ادبر کان لم یکن,323,0
306,378,2,2967,ما باید از غیبت کردن پرهیز کنیم,ما همه بیچاره‌ایم و تنها تو چاره و ما همه هیچ کاره‌ایم و تنها تو کاره,,0
307,379,41,3002,صبر یکی از صفات خردمندان است,آنچه را عقل به یک عمر به دست آورده است دل به یک لحظه کوتاه به هم می ریزد,,1
308,380,7,4472,ثروت چیز خوبی است,A good book is an event in my life,,0
309,381,48,2507,باید از منافق دوری کنیم,چون سوی برادری بپویی باید که نخست رو بشویی در سر ز خمارت ار صداعی است تصدیع برادران نجویی یا بوی بغل ز خود برانی یا ترک کنار دوست گویی در سور مهی بنفشه مویی کی شرط بود که تو بمویی بی دام اگرت شکار باید می دانک چو من محال جویی ور گوش تو گرم شد ز مستی صوفی سماع و های و هویی ور هوش تو بی خبر شد از گوش یک توی نه ای هزارتویی,2736,1
310,382,11,1513,باید به یتیمان کمک کرد,تعال یا مدد العیش و السرور تعال تعال یا فرج الهم فاتح الاقفال لقائ وجهک فی الهم فالق الاصباح سقا جودک فی الفقر منتهی الاقبال تعال انک عیسی فاحی موتانا تعال و ادفع عنا خدیعه الدجال تعال انک داوود فاتخذ زردا تصون مهجتنا من اصابه الانصال تعال انک موسی تشق بحر ردی لکی تغرق فرعون سیی ئ الافعال تعال انک نوح و نحن فی الطوفان اما سفینه نوح تعد للاهوال فهم صفاتک لکن تصورت بشرا فکم لفضلک امثالهم بلا امثال یحیل طالب دنیا وجودک الاعلی و فی وجودک دنیاه باطل و محال,1369,0
311,383,2,4164,ما باید از غیبت کردن پرهیز کنیم,We have to continually be jumping off cliffs and developing our wings on the way down,,0
312,384,42,3005,باید سختی‌ها را تحمل کرد,خدا کســــی است کـــه باید بــــه دیدنش بروی خدا کسی که از آن سخت می هراسی نیست,,0
313,385,32,4745,باید کم گویی کرد,I must have loved you a lot,,0
314,386,18,4956,نباید اندوهگین شد,Don't cry over someone who wouldn't cry over you,,1
315,387,27,5140,در کار خیر باید شتاب کرد و بدی را به تاخیر انداخت.,"When I'm good, I'm very good, but when I'm bad, I'm better.",,0
316,388,23,2967,باید فرزندان خود را به خوبی تربیت کنیم,ما همه بیچاره‌ایم و تنها تو چاره و ما همه هیچ کاره‌ایم و تنها تو کاره,,0
317,389,38,3229,در انتخاب دوست باید دقت کنیم,We accept the love we think we deserve,,0
318,390,5,2955,باید تجارب خود را به افراد دیگر منتقل کنیم,هر کسی را سر چیزی و تمنای کسی است ما به غیر از تو نداریم تمنای دگر,,0
319,391,22,5580,میزان موفقیت به اندازه میزان رنج و تلاش است,و قال ع العلم مقرون بالعمل فمن علم عمل و العلم یهتف بالعمل فان اجابه و الا ارتحل عنه,366,2
320,392,14,3186,باید حق‌جو وعدالت‌پیشه باشیم,حق را ز دل خالی از اندیشه طلب کن از شیشه‌ی بی می، می بی شیشه طلب کن,,2
321,393,18,5584,نباید اندوهگین شد,و قال ع لا تامنن علی خیر هذه الامه عذاب الله لقوله تعالیفلا یامن مکر الله الا القوم الخاسرون و لا تیاسن لشر هذه الامه من روح الله لقوله تعالیانه لا ییاس من روح الله الا القوم الکافرون,377,1
322,394,44,3049,باید خسیس باشیم,آدمی باید که بی‌حالی نباشد هیچگاه گر لب خندان نباشد چشم گریان هم خوش است,,0
323,395,1,2922,ادب یکی از صفات اخلاقی نیکو است که انسان باید داشته باشد,تواضع گر چه محبوب است و فضل بیکران دارد نباید کرد بیش از حد که هیبت را زیان دارد,,0
324,396,18,162,نباید اندوهگین شد,گل بی رخ یار خوش نباشد بی باده بهار خوش نباشد طرف چمن و طواف بستان بی لاله عذار خوش نباشد رقصیدن سرو و حالت گل بی صوت هزار خوش نباشد با یار شکرلب گل اندام بی بوس و کنار خوش نباشد هر نقش که دست عقل بندد جز نقش نگار خوش نباشد جان نقد محقر است حافظ از بهر نثار خوش نباشد,غزل    ۱۶۳,0
325,397,31,5098,باید خطاهای دیگران را ببخشیم,There are much worse games to play,,0
326,398,11,687,باید به یتیمان کمک کرد,جائ الربیع مفتخرا فی جوارنا جائ الحبیب مبتسما وسط دارنا طیبوا و اکرموا و تعالوا التشربوا عند الحبیب مبتشرا فی عقارنا من رام مغنما و تصدی جواهرا فلیلزم الجواری وسط بحارنا,283,2
327,399,30,198,نباید مغرور باشیم,واعظان کاین جلوه در محراب و منبر می‌کنند چون به خلوت می‌روند آن کار دیگر می‌کنند مشکلی دارم ز دانشمند مجلس بازپرس توبه فرمایان چرا خود توبه کمتر می‌کنند گوییا باور نمی‌دارند روز داوری کاین همه قلب و دغل در کار داور می‌کنند یا رب این نودولتان را با خر خودشان نشان کاین همه ناز از غلام ترک و استر می‌کنند ای گدای خانقه برجه که در دیر مغان می‌دهند آبی که دل‌ها را توانگر می‌کنند حسن بی‌پایان او چندان که عاشق می‌کشد زمره دیگر به عشق از غیب سر بر می‌کنند بر در میخانه عشق ای ملک تسبیح گوی کاندر آن جا طینت آدم مخمر می‌کنند صبحدم از عرش می‌آمد خروشی عقل گفت قدسیان گویی که شعر حافظ از بر می‌کنند,غزل    ۱۹۹,2
328,400,4,4384,نباید براساس ظاهر افراد را قضاوت کرد,You can't depend on your eyes when your imagination is out of focus,,1
329,401,14,19,باید حق‌جو وعدالت‌پیشه باشیم,روزه یک سو شد و عید آمد و دل‌ها برخاست می ز خمخانه به جوش آمد و می باید خواست نوبه زهدفروشان گران جان بگذشت وقت رندی و طرب کردن رندان پیداست چه ملامت بود آن را که چنین باده خورد این چه عیب است بدین بی‌خردی وین چه خطاست باده نوشی که در او روی و ریایی نبود بهتر از زهدفروشی که در او روی و ریاست ما نه رندان ریاییم و حریفان نفاق آن که او عالم سر است بدین حال گواست فرض ایزد بگذاریم و به کس بد نکنیم وان چه گویند روا نیست نگوییم رواست چه شود گر من و تو چند قدح باده خوریم باده از خون رزان است نه از خون شماست این چه عیب است کز آن عیب خلل خواهد بود ور بود نیز چه شد مردم بی‌عیب کجاست,غزل    ۲۰,1
330,402,0,1703,باید حقوق دیگران را رعایت کنیم,علم عشق برآمد برهانم ز زحیرم به لب چشمه حیوان بکشم پای بمیرم به که مانم به که مانم که سطرلاب جهانم چو قضا حکم روانم نه امیرم نه وزیرم بروی ای عالم هستی همه را پای ببستی تو اگر جان منستی نپذیرم نپذیرم,1618,1
331,403,23,368,باید فرزندان خود را به خوبی تربیت کنیم,ما ز یاران چشم یاری داشتیم خود غلط بود آن چه ما پنداشتیم تا درخت دوستی برگی دهد حالیا رفتیم و تخمی کاشتیم گفت و گو آیین درویشی نبود ور نه با تو ماجراها داشتیم شیوه چشمت فریب جنگ داشت ما غلط کردیم و صلح انگاشتیم گلبن حسنت نه خود شد دلفروز ما دم همت بر او بگماشتیم نکته‌ها رفت و شکایت کس نکرد جانب حرمت فرونگذاشتیم گفت خود دادی به ما دل حافظا ما محصل بر کسی نگماشتیم,غزل    ۳۶۹,0
332,404,24,409,باید در برابر مشکلات استقامت داشته باشیم,ای قبای پادشاهی راست بر بالای تو زینت تاج و نگین از گوهر والای تو آفتاب فتح را هر دم طلوعی می‌دهد از کلاه خسروی رخسار مه سیمای تو جلوه گاه طایر اقبال باشد هر کجا سایه‌اندازد همای چتر گردون سای تو از رسوم شرع و حکمت با هزاران اختلاف نکته‌ای هرگز نشد فوت از دل دانای تو آب حیوانش ز منقار بلاغت می‌چکد طوطی خوش لهجه یعنی کلک شکرخای تو گر چه خورشید فلک چشم و چراغ عالم است روشنایی بخش چشم اوست خاک پای تو آن چه اسکندر طلب کرد و ندادش روزگار جرعه‌ای بود از زلال جام جان افزای تو عرض حاجت در حریم حضرتت محتاج نیست راز کس مخفی نماند با فروغ رای تو خسروا پیرانه سر حافظ جوانی می‌کند بر امید عفو جان بخش گنه فرسای تو,غزل    ۴۱۰,1
333,405,46,3705,نباید عیب دیگران را بر ملا کنیم,"Take responsibility of your own happiness, never put it in other people s hands",,2
334,406,42,3268,باید سختی‌ها را تحمل کرد,"It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends",,2
335,407,49,1826,لزوما رسیدن به چیزی که آرزو داریم به نفع ما نیست,ظننتم ایا عذال ان قد عدلتم تظنون ان الحق فیما عذلتم و ما ضائ ذاک البدر الا لاهله و غادرکم انواره فضللتم فما مل من ذاق الصبابه و الهوی و انکم ما ذقتم فمللتم و ان ذقتموا ما ذقتموه بحقها و لا مشرب العشاق یوما وصلتم,1782,1
336,408,27,235,در کار خیر باید شتاب کرد و بدی را به تاخیر انداخت.,اگر آن طایر قدسی ز درم بازآید عمر بگذشته به پیرانه سرم بازآید دارم امید بر این اشک چو باران که دگر برق دولت که برفت از نظرم بازآید آن که تاج سر من خاک کف پایش بود از خدا می‌طلبم تا به سرم بازآید خواهم اندر عقبش رفت به یاران عزیز شخصم ار بازنیاید خبرم بازآید گر نثار قدم یار گرامی نکنم گوهر جان به چه کار دگرم بازآید کوس نودولتی از بام سعادت بزنم گر ببینم که مه نوسفرم بازآید مانعش غلغل چنگ است و شکرخواب صبوح ور نه گر بشنود آه سحرم بازآید آرزومند رخ شاه چو ماهم حافظ همتی تا به سلامت ز درم بازآید,غزل    ۲۳۶,0
337,409,5,3072,باید تجارب خود را به افراد دیگر منتقل کنیم,آورم پیش تو هر لحظه پیام دگران گویمت تا سخن خویش به نام دگران,,1
338,410,3,3198,باید خاک وطن را دوست داشت,خوردن خاک قناعت بر ارباب خرد به ز نانی که در او منت دونان باشد,,0
339,411,22,4289,میزان موفقیت به اندازه میزان رنج و تلاش است,"Success is getting what you want, happiness is wanting what you ge",,1
340,412,0,336,باید حقوق دیگران را رعایت کنیم,چرا نه در پی عزم دیار خود باشم چرا نه خاک سر کوی یار خود باشم غم غریبی و غربت چو بر نمی‌تابم به شهر خود روم و شهریار خود باشم ز محرمان سراپرده وصال شوم ز بندگان خداوندگار خود باشم چو کار عمر نه پیداست باری آن اولی که روز واقعه پیش نگار خود باشم ز دست بخت گران خواب و کار بی‌سامان گرم بود گله‌ای رازدار خود باشم همیشه پیشه من عاشقی و رندی بود دگر بکوشم و مشغول کار خود باشم بود که لطف ازل رهنمون شود حافظ وگرنه تا به ابد شرمسار خود باشم,غزل    ۳۳۷,0
341,413,39,1633,باید وفای به عهد داشته باشیم,بیا تا قدر یک دیگر بدانیم که تا ناگه ز یک دیگر نمانیم چو مومن آینه مومن یقین شد چرا با آینه ما روگرانیم کریمان جان فدای دوست کردند سگی بگذار ما هم مردمانیم فسون قل اعوذ و قل هو الله چرا در عشق همدیگر نخوانیم غرض ها تیره دارد دوستی را غرض ها را چرا از دل نرانیم گهی خوشدل شوی از من که میرم چرا مرده پرست و خصم جانیم چو بعد از مرگ خواهی آشتی کرد همه عمر از غمت در امتحانیم کنون پندار مردم آشتی کن که در تسلیم ما چون مردگانیم چو بر گورم بخواهی بوسه دادن رخم را بوسه ده کاکنون همانیم خمش کن مرده وار ای دل ازیرا به هستی متهم ما زین زبانیم,1535,2
342,414,35,2285,مردم را باید از کارهای بد باز داشت,مطرب جان های دل برده تا به شب تا به شب همین پرده جان هایی که مست و مخمورند بر سر باده باده ای خورده در خرابات مفردان رفته خرقه آب و گل گرو کرده,2421,0
343,415,30,1772,نباید مغرور باشیم,ما در جهان موافقت کس نمی کنیم ما خانه زیر گنبد اطلس نمی کنیم مخمور و مست و تشنه و بسیارخواره ایم بس کرده اند جمله و ما بس نمی کنیم این موج رحمت است و عدو چون کف و خس است ما ترک موج دل پی هر خس نمی کنیم ما قصر و چارطاق بر این عرصه فنا چون عاد و چون ثمود مقرنس نمی کنیم جز صدر قصر عشق در آن ساحت خلود چون نوح و چون خلیل موسس نمی کنیم ما را مطار زان سوی قاف است در شکار ما قصد صید مرده چو کرکس نمی کنیم دیو سیاه غرچه فریب پلید را بر جای حور پاک معرس نمی کنیم ما آن نهاله را که بر و میوه اش جفاست در تیره خاک حرص مغرس نمی کنیم از لذتی که هست نظر را ز قدس او ما خود نظر به جان مقدس نمی کنیم خاموش نظم و قافیه را ما از این سپس از رشک غیر جنس مجنس نمی کنیم,1712,0
