,Unnamed: 0,input_id,output_id,input_text,output_text,chapter,tag
388,76,22,73,میزان موفقیت به اندازه میزان رنج و تلاش است,حاصل کارگه کون و مکان این همه نیست باده پیش آر که اسباب جهان این همه نیست از دل و جان شرف صحبت جانان غرض است غرض این است وگرنه دل و جان این همه نیست منت سدره و طوبی ز پی سایه مکش که چو خوش بنگری ای سرو روان این همه نیست دولت آن است که بی خون دل آید به کنار ور نه با سعی و عمل باغ جنان این همه نیست پنج روزی که در این مرحله مهلت داری خوش بیاسای زمانی که زمان این همه نیست بر لب بحر فنا منتظریم ای ساقی فرصتی دان که ز لب تا به دهان این همه نیست زاهد ایمن مشو از بازی غیرت زنهار که ره از صومعه تا دیر مغان این همه نیست دردمندی من سوخته زار و نزار ظاهرا حاجت تقریر و بیان این همه نیست نام حافظ رقم نیک پذیرفت ولی پیش رندان رقم سود و زیان این همه نیست,غزل    ۷۴,0
389,77,32,3116,باید کم گویی کرد,چون روزی و عمر بیش و کمک نتوان کرد دل را به کم و بیش دژم نتوان کرد,,0
390,78,46,3037,نباید عیب دیگران را بر ملا کنیم,عیب خود در پس آیینه نهان داشته‌ای تو که آیینه به عیب دگران داشته‌ای,,1
391,79,24,2446,باید در برابر مشکلات استقامت داشته باشیم,مرا چون ناف بر مستی بریدی ز من چه ساقیا دامن کشیدی چنین عشقی پدید آری به هر دم پدیدآرنده چون ناپدیدی دهل پیدا دهلزن چون است پنهان زهی قفل و زهی این بی کلیدی جنون طرفه پیدا گشت در جان جنون را عقل ها کرده مریدی هزاران رنگ پیدا شد از آن خم منزه از کبودی و سپیدی دو دیده در عدم دوز و عجب بین زهی اومیدها در ناامیدی اگر دریای عمانی سراسر در آن ابری نگر کز وی چکیدی در آن دکان تو تخته تخته بودی اگر خود این زمان عرش مجیدی در اقلیم عدم ز آحاد بودی در این ده گر چه مشهور و وحیدی همان جا رو چنان ز آحاد می باش از آن گلشن چرا بیرون پریدی بر این سو صد گره بر پایت افتاد ز فکر وهمی و نکته عمیدی,2663,0
392,80,9,376,باید قدردان دارایی‌های خودمان باشیم,ما شبی دست برآریم و دعایی بکنیم غم هجران تو را چاره ز جایی بکنیم دل بیمار شد از دست رفیقان مددی تا طبیبش به سر آریم و دوایی بکنیم آن که بی جرم برنجید و به تیغم زد و رفت بازش آرید خدا را که صفایی بکنیم خشک شد بیخ طرب راه خرابات کجاست تا در آن آب و هوا نشو و نمایی بکنیم مدد از خاطر رندان طلب ای دل ور نه کار صعب است مبادا که خطایی بکنیم سایه طایر کم حوصله کاری نکند طلب از سایه میمون همایی بکنیم دلم از پرده بشد حافظ خوشگوی کجاست تا به قول و غزلش ساز نوایی بکنیم,غزل    ۳۷۷,0
393,81,13,3144,باید بخشنده باشیم,بی‌سبب هرگز نمی‌گردد کسی یار کسی یار بسیار است تا گرم است بازار کسی,,0
394,82,36,4177,باید اهل یاری کردن یکدیگر بود,"Today a reader, tomorrow a leader",,0
395,83,35,4733,مردم را باید از کارهای بد باز داشت,Don't let the bastards grind you down,,0
396,84,12,2446,انسان واقعی در برابر ظلم سکوت نمی‌کند,مرا چون ناف بر مستی بریدی ز من چه ساقیا دامن کشیدی چنین عشقی پدید آری به هر دم پدیدآرنده چون ناپدیدی دهل پیدا دهلزن چون است پنهان زهی قفل و زهی این بی کلیدی جنون طرفه پیدا گشت در جان جنون را عقل ها کرده مریدی هزاران رنگ پیدا شد از آن خم منزه از کبودی و سپیدی دو دیده در عدم دوز و عجب بین زهی اومیدها در ناامیدی اگر دریای عمانی سراسر در آن ابری نگر کز وی چکیدی در آن دکان تو تخته تخته بودی اگر خود این زمان عرش مجیدی در اقلیم عدم ز آحاد بودی در این ده گر چه مشهور و وحیدی همان جا رو چنان ز آحاد می باش از آن گلشن چرا بیرون پریدی بر این سو صد گره بر پایت افتاد ز فکر وهمی و نکته عمیدی,2663,0
397,86,38,2964,در انتخاب دوست باید دقت کنیم,حضور خاطر اگر در نماز معتبر است امید ما به نماز نکرده بیشتر است,,0
398,87,26,3690,انسان نباید فخر فروشی داشته باشد.,"For you, a thousand times ove",,0
399,88,33,3134,نباید در خوردن زیاده‌روی کرد,بلا ندیده دعا را شروع باید کرد علاج واقعه پیش از وقوع باید کرد,,0
400,89,23,3554,باید فرزندان خود را به خوبی تربیت کنیم,Get busy living or get busy dying,,0
401,90,46,3807,نباید عیب دیگران را بر ملا کنیم,"When a man gives his opinion, he's a man. When a woman gives her opinion, she's a bitch",,0
402,91,22,4833,میزان موفقیت به اندازه میزان رنج و تلاش است,My rapier wit hides my inner pain,,0
403,92,43,3851,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,"Wow,"" Thalia muttered. ""Apollo is hot."" ""He's the sun god,"" I said.""That's not what I meant",,0
404,94,30,1720,نباید مغرور باشیم,ساقیا عربده کردیم که در جنگ شویم می گلرنگ بده تا همه یک رنگ شویم صورت لطف سقی الله تویی در دو جهان رخ می رنگ نما تا همگان دنگ شویم باده منسوخ شود چون به صفت باده شویم بنگ منسوخ شود چون همگی بنگ شویم هین که اندیشه و غم پهلوی ما خانه گرفت باده ده تا که از او ما به دو فرسنگ شویم مطربا بهر خدا زخمه مستانه بزن تا ز زخمه خوش تو ساخته چون چنگ شویم مجلس قیصر روم است بده صیقل دل تا که چون آینه جان همه بی رنگ شویم یک جهان تنگ دل و ما ز فراخی نشاط یک نفس عاشق آنیم که دلتنگ شویم دشمن عقل کی دیده ست کز آمیزش او همه عقل و همه علم و همه فرهنگ شویم شمس تبریز چو در باغ صفا رو بنمود زود در گردن عشقش همه آونگ شویم,1648,0
405,95,45,61,باید به پدر و مادر احترام گذاشت,مرحبا ای پیک مشتاقان بده پیغام دوست تا کنم جان از سر رغبت فدای نام دوست واله و شیداست دایم همچو بلبل در قفس طوطی طبعم ز عشق شکر و بادام دوست زلف او دام است و خالش دانه آن دام و من بر امید دانه‌ای افتاده‌ام در دام دوست سر ز مستی برنگیرد تا به صبح روز حشر هر که چون من در ازل یک جرعه خورد از جام دوست بس نگویم شمه‌ای از شرح شوق خود از آنک دردسر باشد نمودن بیش از این ابرام دوست گر دهد دستم کشم در دیده همچون توتیا خاک راهی کان مشرف گردد از اقدام دوست میل من سوی وصال و قصد او سوی فراق ترک کام خود گرفتم تا برآید کام دوست حافظ اندر درد او می‌سوز و بی‌درمان بساز زان که درمانی ندارد درد بی‌آرام دوست,غزل    ۶۲,0
406,96,30,2934,نباید مغرور باشیم,آن را که جفا جوست نمی باید خواست سنگین دل و بد خوست نمی باید خواست,,0
407,97,23,535,باید فرزندان خود را به خوبی تربیت کنیم,ای خواجه نمی بینی این روز قیامت را این یوسف خوبی را این خوش قد و قامت را ای شیخ نمی بینی این گوهر شیخی را این شعشعه نو را این جاه و جلالت را ای میر نمی بینی این مملکت جان را این روضه دولت را این تخت و سعادت را این خوشدل و خوش دامن دیوانه تویی یا من درکش قدحی با من بگذار ملامت را ای ماه که در گردش هرگز نشوی لاغر انوار جلال تو بدریده ضلالت را چون آب روان دیدی بگذار تیمم را چون عید وصال آمد بگذار ریاضت را گر ناز کنی خامی ور ناز کشی رامی در بارکشی یابی آن حسن و ملاحت را خاموش که خاموشی بهتر ز عسل نوشی درسوز عبارت را بگذار اشارت را شمس الحق تبریزی ای مشرق تو جان ها از تابش تو یابد این شمس حرارت را,75,0
408,98,46,289,نباید عیب دیگران را بر ملا کنیم,دلم رمیده شد و غافلم من درویش که آن شکاری سرگشته را چه آمد پیش چو بید بر سر ایمان خویش می‌لرزم که دل به دست کمان ابروییست کافرکیش خیال حوصله بحر می‌پزد هیهات چه‌هاست در سر این قطره محال اندیش بنازم آن مژه شوخ عافیت کش را که موج می‌زندش آب نوش بر سر نیش ز آستین طبیبان هزار خون بچکد گرم به تجربه دستی نهند بر دل ریش به کوی میکده گریان و سرفکنده روم چرا که شرم همی‌آیدم ز حاصل خویش نه عمر خضر بماند نه ملک اسکندر نزاع بر سر دنیی دون مکن درویش بدان کمر نرسد دست هر گدا حافظ خزانه‌ای به کف آور ز گنج قارون بیش,غزل    ۲۹۰,0
409,99,5,3840,باید تجارب خود را به افراد دیگر منتقل کنیم,No medicine cures what happiness cannot,,0
410,100,27,5513,در کار خیر باید شتاب کرد و بدی را به تاخیر انداخت.,و قال ع ما اکثر العبر و اقل الاعتبار ,297,0
411,101,5,3,باید تجارب خود را به افراد دیگر منتقل کنیم,صبا به لطف بگو آن غزال رعنا را که سر به کوه و بیابان تو داده‌ای ما را شکرفروش که عمرش دراز باد چرا تفقدی نکند طوطی شکرخا را غرور حسنت اجازت مگر نداد ای گل که پرسشی نکنی عندلیب شیدا را به خلق و لطف توان کرد صید اهل نظر به بند و دام نگیرند مرغ دانا را ندانم از چه سبب رنگ آشنایی نیست سهی قدان سیه چشم ماه سیما را چو با حبیب نشینی و باده پیمایی به یاد دار محبان بادپیما را جز این قدر نتوان گفت در جمال تو عیب که وضع مهر و وفا نیست روی زیبا را در آسمان نه عجب گر به گفته حافظ سرود زهره به رقص آورد مسیحا را,غزل   ۴,0
412,102,11,3134,باید به یتیمان کمک کرد,بلا ندیده دعا را شروع باید کرد علاج واقعه پیش از وقوع باید کرد,,0
413,103,31,2985,باید خطاهای دیگران را ببخشیم,موی سپید را فلکم رایگان نداد این رشته را به نقد جوانی خریده‌ام,,0
414,104,14,1719,باید حق‌جو وعدالت‌پیشه باشیم,روز شادی است بیا تا همگان یار شویم دست با هم بدهیم و بر دلدار شویم چون در او دنگ شویم و همه یک رنگ شویم همچنین رقص کنان جانب بازار شویم روز آن است که خوبان همه در رقص آیند ما ببندیم دکان ها همه بی کار شویم روز آن است که تشریف بپوشد جان ها ما به مهمان خدا بر سر اسرار شویم روز آن است که در باغ بتان خیمه زنند ما به نظاره ایشان سوی گلزار شویم,1647,0
415,105,44,973,باید خسیس باشیم,اگر عالم همه پرخار باشد دل عاشق همه گلزار باشد وگر بی کار گردد چرخ گردون جهان عاشقان بر کار باشد همه غمگین شوند و جان عاشق لطیف و خرم و عیار باشد به عاشق ده تو هر جا شمع مرده ست که او را صد هزار انوار باشد وگر تنهاست عاشق نیست تنها که با معشوق پنهان یار باشد شراب عاشقان از سینه جوشد حریف عشق در اسرار باشد به صد وعده نباشد عشق خرسند که مکر دلبران بسیار باشد وگر بیمار بینی عاشقی را نه شاهد بر سر بیمار باشد سوار عشق شو وز ره میندیش که اسب عشق بس رهوار باشد به یک حمله تو را منزل رساند اگر چه راه ناهموار باشد علف خواری نداند جان عاشق که جان عاشقان خمار باشد ز شمس الدین تبریزی بیابی دلی کو مست و بس هشیار باشد,662,0
416,106,1,53,ادب یکی از صفات اخلاقی نیکو است که انسان باید داشته باشد,ز گریه مردم چشمم نشسته در خون است ببین که در طلبت حال مردمان چون است به یاد لعل تو و چشم مست میگونت ز جام غم می لعلی که می‌خورم خون است ز مشرق سر کو آفتاب طلعت تو اگر طلوع کند طالعم همایون است حکایت لب شیرین کلام فرهاد است شکنج طره لیلی مقام مجنون است دلم بجو که قدت همچو سرو دلجوی است سخن بگو که کلامت لطیف و موزون است ز دور باده به جان راحتی رسان ساقی که رنج خاطرم از جور دور گردون است از آن دمی که ز چشمم برفت رود عزیز کنار دامن من همچو رود جیحون است چگونه شاد شود اندرون غمگینم به اختیار که از اختیار بیرون است ز بیخودی طلب یار می‌کند حافظ چو مفلسی که طلبکار گنج قارون است,غزل    ۵۴,0
417,107,43,1004,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,این قافله بار ما ندارد از آتش یار ما ندارد هر چند درخت های سبزند بویی ز بهار ما ندارد جان تو چو گلشنست لیکن دلخسته به خار ما ندارد بحریست دل تو در حقایق کو جوش کنار ما ندارد هر چند که کوه برقرارست والله که قرار ما ندارد جانی که به هر صبوح مستست بویی ز خمار ما ندارد آن مطرب آسمان که زهره ست هم طاقت کار ما ندارد از شیر خدای پرس ما را هر شیر قفار ما ندارد منمای تو نقد شمس تبریز آن را که عیار ما ندارد,695,0
418,109,38,3168,در انتخاب دوست باید دقت کنیم,جهان و هرچه در آن هست حرف خواهی دید مقام گیری اگر در مکان خاموشی,,0
419,110,24,351,باید در برابر مشکلات استقامت داشته باشیم,روزگاری شد که در میخانه خدمت می‌کنم در لباس فقر کار اهل دولت می‌کنم تا کی اندر دام وصل آرم تذروی خوش خرام در کمینم و انتظار وقت فرصت می‌کنم واعظ ما بوی حق نشنید بشنو کاین سخن در حضورش نیز می‌گویم نه غیبت می‌کنم با صبا افتان و خیزان می‌روم تا کوی دوست و از رفیقان ره استمداد همت می‌کنم خاک کویت زحمت ما برنتابد بیش از این لطف‌ها کردی بتا تخفیف زحمت می‌کنم زلف دلبر دام راه و غمزه‌اش تیر بلاست یاد دار ای دل که چندینت نصیحت می‌کنم دیده بدبین بپوشان ای کریم عیب پوش زین دلیری‌ها که من در کنج خلوت می‌کنم حافظم در مجلسی دردی کشم در محفلی بنگر این شوخی که چون با خلق صنعت می‌کنم,غزل    ۳۵۲,0
420,111,21,5513,آخرت را بر دنیا باید ترجیح داد,و قال ع ما اکثر العبر و اقل الاعتبار ,297,0
421,113,14,4546,باید حق‌جو وعدالت‌پیشه باشیم,A book lying idle on a shelf is wasted ammunition,,0
422,114,17,23,آزار دیگران یکی از صفات مذموم است که باید از آن پرهیز کرد,مطلب طاعت و پیمان و صلاح از من مست که به پیمانه کشی شهره شدم روز الست من همان دم که وضو ساختم از چشمه عشق چارتکبیر زدم یک سره بر هر چه که هست می بده تا دهمت آگهی از سر قضا که به روی که شدم عاشق و از بوی که مست کمر کوه کم است از کمر مور این جا ناامید از در رحمت مشو ای باده پرست بجز آن نرگس مستانه که چشمش مرساد زیر این طارم فیروزه کسی خوش ننشست جان فدای دهنش باد که در باغ نظر چمن آرای جهان خوشتر از این غنچه نبست حافظ از دولت عشق تو سلیمانی شد یعنی از وصل تواش نیست بجز باد به دست,غزل    ۲۴,0
423,115,27,3168,در کار خیر باید شتاب کرد و بدی را به تاخیر انداخت.,جهان و هرچه در آن هست حرف خواهی دید مقام گیری اگر در مکان خاموشی,,0
424,116,0,243,باید حقوق دیگران را رعایت کنیم,معاشران گره از زلف یار باز کنید شبی خوش است بدین قصه‌اش دراز کنید حضور خلوت انس است و دوستان جمعند و ان یکاد بخوانید و در فراز کنید رباب و چنگ به بانگ بلند می‌گویند که گوش هوش به پیغام اهل راز کنید به جان دوست که غم پرده بر شما ندرد گر اعتماد بر الطاف کارساز کنید میان عاشق و معشوق فرق بسیار است چو یار ناز نماید شما نیاز کنید نخست موعظه پیر صحبت این حرف است که از مصاحب ناجنس احتراز کنید هر آن کسی که در این حلقه نیست زنده به عشق بر او نمرده به فتوای من نماز کنید وگر طلب کند انعامی از شما حافظ حوالتش به لب یار دلنواز کنید,غزل    ۲۴۴,0
425,117,33,131,نباید در خوردن زیاده‌روی کرد,به آب روشن می عارفی طهارت کرد علی الصباح که میخانه را زیارت کرد همین که ساغر زرین خور نهان گردید هلال عید به دور قدح اشارت کرد خوشا نماز و نیاز کسی که از سر درد به آب دیده و خون جگر طهارت کرد امام خواجه که بودش سر نماز دراز به خون دختر رز خرقه را قصارت کرد دلم ز حلقه زلفش به جان خرید آشوب چه سود دید ندانم که این تجارت کرد اگر امام جماعت طلب کند امروز خبر دهید که حافظ به می طهارت کرد,غزل    ۱۳۲,0
426,118,28,3549,باید شکرگزار باشیم,"We all die. The goal isn't to live forever, the goal is to create something that will",,0
427,119,11,3116,باید به یتیمان کمک کرد,چون روزی و عمر بیش و کمک نتوان کرد دل را به کم و بیش دژم نتوان کرد,,0
428,121,44,336,باید خسیس باشیم,چرا نه در پی عزم دیار خود باشم چرا نه خاک سر کوی یار خود باشم غم غریبی و غربت چو بر نمی‌تابم به شهر خود روم و شهریار خود باشم ز محرمان سراپرده وصال شوم ز بندگان خداوندگار خود باشم چو کار عمر نه پیداست باری آن اولی که روز واقعه پیش نگار خود باشم ز دست بخت گران خواب و کار بی‌سامان گرم بود گله‌ای رازدار خود باشم همیشه پیشه من عاشقی و رندی بود دگر بکوشم و مشغول کار خود باشم بود که لطف ازل رهنمون شود حافظ وگرنه تا به ابد شرمسار خود باشم,غزل    ۳۳۷,0
429,122,39,366,باید وفای به عهد داشته باشیم,فتوی پیر مغان دارم و قولیست قدیم که حرام است می آن جا که نه یار است ندیم چاک خواهم زدن این دلق ریایی چه کنم روح را صحبت ناجنس عذابیست الیم تا مگر جرعه فشاند لب جانان بر من سال‌ها شد که منم بر در میخانه مقیم مگرش خدمت دیرین من از یاد برفت ای نسیم سحری یاد دهش عهد قدیم بعد صد سال اگر بر سر خاکم گذری سر برآرد ز گلم رقص کنان عظم رمیم دلبر از ما به صد امید ستد اول دل ظاهرا عهد فرامش نکند خلق کریم غنچه گو تنگ دل از کار فروبسته مباش کز دم صبح مدد یابی و انفاس نسیم فکر بهبود خود ای دل ز دری دیگر کن درد عاشق نشود به به مداوای حکیم گوهر معرفت آموز که با خود ببری که نصیب دگران است نصاب زر و سیم دام سخت است مگر یار شود لطف خدا ور نه آدم نبرد صرفه ز شیطان رجیم حافظ ار سیم و زرت نیست چه شد شاکر باش چه به از دولت لطف سخن و طبع سلیم,غزل    ۳۶۷,1
430,123,48,2884,باید از منافق دوری کنیم,مباش درپی آزار و هرچه خواهی کن که در شریعت ما غیر از این گناهی نیست,,0
431,124,49,490,لزوما رسیدن به چیزی که آرزو داریم به نفع ما نیست,به چشم کرده‌ام ابروی ماه سیمایی خیال سبزخطی نقش بسته‌ام جایی امید هست که منشور عشقبازی من از آن کمانچه ابرو رسد به طغرایی سرم ز دست بشد چشم از انتظار بسوخت در آرزوی سر و چشم مجلس آرایی مکدر است دل آتش به خرقه خواهم زد بیا ببین که که را می‌کند تماشایی به روز واقعه تابوت ما ز سرو کنید که می‌رویم به داغ بلندبالایی زمام دل به کسی داده‌ام من درویش که نیستش به کس از تاج و تخت پروایی در آن مقام که خوبان ز غمزه تیغ زنند عجب مدار سری اوفتاده در پایی مرا که از رخ او ماه در شبستان است کجا بود به فروغ ستاره پروایی فراق و وصل چه باشد رضای دوست طلب که حیف باشد از او غیر او تمنایی درر ز شوق برآرند ماهیان به نثار اگر سفینه حافظ رسد به دریایی,غزل    ۴۹۱,0
432,125,0,377,باید حقوق دیگران را رعایت کنیم,ما نگوییم بد و میل به ناحق نکنیم جامه کس سیه و دلق خود ازرق نکنیم عیب درویش و توانگر به کم و بیش بد است کار بد مصلحت آن است که مطلق نکنیم رقم مغلطه بر دفتر دانش نزنیم سر حق بر ورق شعبده ملحق نکنیم شاه اگر جرعه رندان نه به حرمت نوشد التفاتش به می صاف مروق نکنیم خوش برانیم جهان در نظر راهروان فکر اسب سیه و زین مغرق نکنیم آسمان کشتی ارباب هنر می‌شکند تکیه آن به که بر این بحر معلق نکنیم گر بدی گفت حسودی و رفیقی رنجید گو تو خوش باش که ما گوش به احمق نکنیم حافظ ار خصم خطا گفت نگیریم بر او ور به حق گفت جدل با سخن حق نکنیم,غزل    ۳۷۸,0
433,126,26,2653,انسان نباید فخر فروشی داشته باشد.,ز کجا آمده ای می دانی ز میان حرم سبحانی یاد کن هیچ به یادت آید آن مقامات خوش روحانی پس فراموش شدستت آن ها لاجرم خیره و سرگردانی جان فروشی به یکی مشتی خاک این چه بیع است بدین ارزانی بازده خاک و بدان قیمت خود نی غلامی ملکی سلطانی جهت تو ز فلک آمده اند خوبرویان خوش پنهانی,2927,0
434,127,9,4546,باید قدردان دارایی‌های خودمان باشیم,A book lying idle on a shelf is wasted ammunition,,0
435,128,46,488,نباید عیب دیگران را بر ملا کنیم,ای در رخ تو پیدا انوار پادشاهی در فکرت تو پنهان صد حکمت الهی کلک تو بارک الله بر ملک و دین گشاده صد چشمه آب حیوان از قطره سیاهی بر اهرمن نتابد انوار اسم اعظم ملک آن توست و خاتم فرمای هر چه خواهی در حکمت سلیمان هر کس که شک نماید بر عقل و دانش او خندند مرغ و ماهی باز ار چه گاه گاهی بر سر نهد کلاهی مرغان قاف دانند آیین پادشاهی تیغی که آسمانش از فیض خود دهد آب تنها جهان بگیرد بی منت سپاهی کلک تو خوش نویسد در شان یار و اغیار تعویذ جان فزایی افسون عمر کاهی ای عنصر تو مخلوق از کیمیای عزت و ای دولت تو ایمن از وصمت تباهی ساقی بیار آبی از چشمه خرابات تا خرقه‌ها بشوییم از عجب خانقاهی عمریست پادشاها کز می تهیست جامم اینک ز بنده دعوی و از محتسب گواهی گر پرتوی ز تیغت بر کان و معدن افتد یاقوت سرخ رو را بخشند رنگ کاهی دانم دلت ببخشد بر عجز شب نشینان گر حال بنده پرسی از باد صبحگاهی جایی که برق عصیان بر آدم صفی زد ما را چگونه زیبد دعوی بی‌گناهی حافظ چو پادشاهت گه گاه می‌برد نام رنجش ز بخت منما بازآ به عذرخواهی,غزل    ۴۸۹,0
436,129,6,3840,تفاوت قائل شدن بین انسان‌ها درست است,No medicine cures what happiness cannot,,0
437,130,41,3190,صبر یکی از صفات خردمندان است,چون نور که از مهر جدا هست و جدا نیست عالم همه آیات خدا هست و خدا نیست,,0
438,131,32,3851,باید کم گویی کرد,"Wow,"" Thalia muttered. ""Apollo is hot."" ""He's the sun god,"" I said.""That's not what I meant",,0
439,132,7,3101,ثروت چیز خوبی است,استاد کائنات که این جهان ساخت مقصود عشق بود این جهان را بهانه ساخت,,0
440,133,26,664,انسان نباید فخر فروشی داشته باشد.,لعل لبش داد کنون مر مرا آنچ تو را لعل کند مر مرا گلبن خندان به دل و جان بگفت برگ منت هست به گلشن برآ گر نخریدست جهان را ز غم مژده چرا داد خدا کاشتری در بن خانه ست جهان تنگ و منگ زود برآیید به بام سرا صورت اقبال شکرریز گفت شکر چو کم نیست شکایت چرا ساغر بر دست خرامان رسید فخر من و فخر همه ماورا جام مباح آمد هین نوش کن با زره از غابر و از ماجرا ساغر اول چو دود بر سرت سجده کند عقل جنون تو را فاش مکن فاش تو اسرار عرش در سخنی زاده ز تحت الثری,257,0
441,134,17,3851,آزار دیگران یکی از صفات مذموم است که باید از آن پرهیز کرد,"Wow,"" Thalia muttered. ""Apollo is hot."" ""He's the sun god,"" I said.""That's not what I meant",,0
442,135,23,6,باید فرزندان خود را به خوبی تربیت کنیم,صوفی بیا که آینه صافیست جام را تا بنگری صفای می لعل فام را راز درون پرده ز رندان مست پرس کاین حال نیست زاهد عالی مقام را عنقا شکار کس نشود دام بازچین کان جا همیشه باد به دست است دام را در بزم دور یک دو قدح درکش و برو یعنی طمع مدار وصال دوام را ای دل شباب رفت و نچیدی گلی ز عیش پیرانه سر مکن هنری ننگ و نام را در عیش نقد کوش که چون آبخور نماند آدم بهشت روضه دارالسلام را ما را بر آستان تو بس حق خدمت است ای خواجه بازبین به ترحم غلام را حافظ مرید جام می است ای صبا برو وز بنده بندگی برسان شیخ جام را,غزل    ۷,0
443,136,36,2923,باید اهل یاری کردن یکدیگر بود,دل که رنجید از کسی خرسند کردن مشکل است شیشه بشکسته را پیوند کردن مشکل است,,0
444,137,3,3690,باید خاک وطن را دوست داشت,"For you, a thousand times ove",,0
445,138,1,3456,ادب یکی از صفات اخلاقی نیکو است که انسان باید داشته باشد,I am not pretty. I am not beautiful. I am as radiant as the sun,,0
446,139,43,3098,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,از کاسه شکسته نخیزد صدا درست احوال ما مپرس که ما دلشکسته‌ایم,,0
447,140,44,3732,باید خسیس باشیم,"Don't ever tell anybody anything. If you do, you start missing everybody",,0
448,141,38,3333,در انتخاب دوست باید دقت کنیم,Things change. And friends leave. Life doesn't stop for anybody,,0
449,142,3,3210,باید خاک وطن را دوست داشت,خمیده پشت از این گشتند پیران جهاندیده که اندر خاک میجویند ایام جوانی را,,0
450,143,44,3053,باید خسیس باشیم,آدمی باید که بی‌حالی نباشد هیچگاه گر لب خندان نباشد چشم گریان هم خوش است,,0
451,144,10,3690,نباید عیبی که خودمان داریم را به دیگران نسبت دهیم,"For you, a thousand times ove",,0
452,145,15,3071,کنترل نکردن زبان انسان را بی‌ارزش می‌کند.,موی سپید را فلکم رایگان نداد این رشته را به نقد جوانی خریده‌ام,,0
453,146,2,1772,ما باید از غیبت کردن پرهیز کنیم,ما در جهان موافقت کس نمی کنیم ما خانه زیر گنبد اطلس نمی کنیم مخمور و مست و تشنه و بسیارخواره ایم بس کرده اند جمله و ما بس نمی کنیم این موج رحمت است و عدو چون کف و خس است ما ترک موج دل پی هر خس نمی کنیم ما قصر و چارطاق بر این عرصه فنا چون عاد و چون ثمود مقرنس نمی کنیم جز صدر قصر عشق در آن ساحت خلود چون نوح و چون خلیل موسس نمی کنیم ما را مطار زان سوی قاف است در شکار ما قصد صید مرده چو کرکس نمی کنیم دیو سیاه غرچه فریب پلید را بر جای حور پاک معرس نمی کنیم ما آن نهاله را که بر و میوه اش جفاست در تیره خاک حرص مغرس نمی کنیم از لذتی که هست نظر را ز قدس او ما خود نظر به جان مقدس نمی کنیم خاموش نظم و قافیه را ما از این سپس از رشک غیر جنس مجنس نمی کنیم,1712,0
454,147,15,2985,کنترل نکردن زبان انسان را بی‌ارزش می‌کند.,موی سپید را فلکم رایگان نداد این رشته را به نقد جوانی خریده‌ام,,0
455,148,13,5338,باید بخشنده باشیم,و قال ع اعقلوا الخبر اذا سمعتموه عقل رعایه لا عقل روایه فان رواه العلم کثیر و رعاته قلیل ,98,0
456,149,24,160,باید در برابر مشکلات استقامت داشته باشیم,کی شعر تر انگیزد خاطر که حزین باشد یک نکته از این معنی گفتیم و همین باشد از لعل تو گر یابم انگشتری زنهار صد ملک سلیمانم در زیر نگین باشد غمناک نباید بود از طعن حسود ای دل شاید که چو وابینی خیر تو در این باشد هر کو نکند فهمی زین کلک خیال انگیز نقشش به حرام ار خود صورتگر چین باشد جام می و خون دل هر یک به کسی دادند در دایره قسمت اوضاع چنین باشد در کار گلاب و گل حکم ازلی این بود کاین شاهد بازاری وان پرده نشین باشد آن نیست که حافظ را رندی بشد از خاطر کاین سابقه پیشین تا روز پسین باشد,غزل    ۱۶۱,0
457,150,46,5513,نباید عیب دیگران را بر ملا کنیم,و قال ع ما اکثر العبر و اقل الاعتبار ,297,0
458,151,21,2496,آخرت را بر دنیا باید ترجیح داد,تو تا بنشسته ای بر دار فانی نشسته می روی و می نبینی نشسته می روی این نیز نیکو است اگر رویت در این گفتن سوی او است بسی گشتی در این گرداب گردان به سوی جوی رحمت رو بگردان بزن پایی بر این پابند عالم که تا دست از تبرک بر تو مالم تو را زلفی است به از مشک و عنبر تو ده کل را کلاهی ای برادر کله کم جو چو داری جعد فاخر کله بر آسمان انداز آخر چرا دنیا به نکته مستحیله فریبد چون تو زیرک را به حیله به سردی نکته گوید سرد سیلی نداری پای آن خر را شکالی اگر دوران دلیل آرد در آن قال تخلف دیده ای در روی او مال تو را عمری کشید این غول در تیه بکن با غول خود بحثی به توجیه چرا الزام اویی چیست سکته جوابش گو که مقلوب است نکته,2720,0
459,152,20,3433,باید مهربان بود,"When we love, we always strive to become better than we are. When we strive to become better than we are, everything around us becomes better too",,0
460,153,20,3190,باید مهربان بود,چون نور که از مهر جدا هست و جدا نیست عالم همه آیات خدا هست و خدا نیست,,0
